year,month,day,time_of_day,week,rainfall
2019,12,23,Afternoon,51,0.0
2019,12,23,Evening,51,0.0
2019,12,23,Morning,51,0.0
2019,12,23,Night,51,0.0
2019,12,24,Afternoon,51,0.0
2019,12,24,Evening,51,0.0
2019,12,24,Morning,51,0.0
2019,12,24,Night,51,0.0
2019,12,25,Afternoon,51,0.0
2019,12,25,Evening,51,0.0
2019,12,25,Morning,51,0.0
2019,12,25,Night,51,0.0
2019,12,26,Afternoon,51,0.0
2019,12,26,Evening,51,0.12400000000000003
2019,12,26,Morning,51,0.0
2019,12,26,Night,51,0.0
2019,12,27,Afternoon,51,0.4220000000000002
2019,12,27,Evening,51,0.0
2019,12,27,Morning,51,0.2630000000000002
2019,12,27,Night,51,0.2890000010000001
2019,12,28,Afternoon,51,0.0
2019,12,28,Evening,51,1.5639999999999996
2019,12,28,Morning,51,0.0
2019,12,28,Night,51,0.0
2019,12,29,Afternoon,51,290.0950000210004
2019,12,29,Evening,51,6.6760000049999775
2019,12,29,Morning,51,2.575000001999998
2019,12,29,Night,51,1.7950000000000002
2019,12,30,Afternoon,52,0.6410000030000004
2019,12,30,Evening,52,0.0
2019,12,30,Morning,52,180.38900000899918
2019,12,30,Night,52,309.028000140999
2019,12,31,Afternoon,52,21.066000004000003
2019,12,31,Evening,52,0.0
2019,12,31,Morning,52,36.81900000499998
2019,12,31,Night,52,6.672000001999992
2020,1,1,Night,00,0.0
